"TC Collection","Size Group","Vector Name","Classifier","AVG Accuracy","AVG # missing URLs","Vector Path"
"tc03",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,921179262907881",43,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc03",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,931192330020677",43,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,767306501547988","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,761547987616099","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,842786377708978","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,925417956656347","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,904891640866873","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,935417956656347","3,4","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,846957669158582","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,852214466403878","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,895809583296679","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,917497845305913","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,917487825626334","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,936432993403824","358,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,734261443821626","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,858688079072523","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,87519915745514","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,919818525557643","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,9367065565827","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,926290336922005","38,6","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,63125",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,602916666666667",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,592777777777778","2,66666666666667","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,68875",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,6075",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,678958333333333",2,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,58555997032161","240,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,711378616383627","240,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,642907209379522",321,"embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,788005605842016","240,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,76487969675633","240,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,800875743977277","240,75","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,58914786162677","27,25","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,688347227917519","27,25","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,613755905597004","36,3333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,781857776253572","27,25","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,727426783701188","27,25","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc02_hard",500,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,751466620259428","27,25","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,866228070175439","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,749561403508772","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","KNN","0,941666666666667","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","SVM","0,966666666666667","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,958333333333333","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",50,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,975","1,83333333333333","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,87938045443441","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,832574699268976","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","KNN","0,968213125391118","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","SVM","0,97369648241936","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,97143046114064","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",5000,"rdf2vec-sg-oa-512-autoencoded","Multi_Layer_Perceptron","0,982400729708111","280,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","Decision_Tree","0,84988617661387","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","Naive_Bayes","0,852186403674139","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","KNN","0,951862139585211","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","SVM","0,931227795193312","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
"tc05",500,"rdf2vec-sg-oa-512-autoencoded","Random_Forrest","0,917591611098543","30,5","embeddings/rdf2vec-sg-oa-512-autoencoded.txt"
