TC Collection,Size Group,Vector Name,Classifier,AVG Accuracy,AVG # missing URLs,Vector Path
tc04,50,non-rdf2vec-ComplEx-256-autoencoded,Decision_Tree,0.8093713450292398,5.0,embeddings/non-rdf2vec-ComplEx-256-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-256-autoencoded,Decision_Tree,0.7069590643274853,5.0,embeddings/non-rdf2vec-DistMult-256-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-256-autoencoded,Decision_Tree,0.7758771929824562,5.0,embeddings/non-rdf2vec-RESCAL-256-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-256-autoencoded,Decision_Tree,0.6506286549707603,5.0,embeddings/non-rdf2vec-RotatE-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-256-autoencoded,Decision_Tree,0.6038011695906432,5.0,embeddings/non-rdf2vec-TransE-L1-256-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L2-256-autoencoded,Decision_Tree,0.8255409356725145,5.0,embeddings/non-rdf2vec-TransE-L2-256-autoencoded.txt
tc04,50,non-rdf2vec-TransR-256-autoencoded,Decision_Tree,0.6809649122807018,5.0,embeddings/non-rdf2vec-TransR-256-autoencoded.txt
tc04,50,rdf2vec-cbow-512-autoencoded,Decision_Tree,0.49330409356725147,5.0,embeddings/rdf2vec-cbow-512-autoencoded.txt
tc04,50,rdf2vec-cbow-oa-512-autoencoded,Decision_Tree,0.8411695906432748,5.0,embeddings/rdf2vec-cbow-oa-512-autoencoded.txt
tc04,50,rdf2vec-sg-512-autoencoded,Decision_Tree,0.7759990662931839,10.0,embeddings/rdf2vec-sg-512-autoencoded.txt
tc04,50,rdf2vec-sg-oa-512-autoencoded,Decision_Tree,0.8618128654970759,5.0,embeddings/rdf2vec-sg-oa-512-autoencoded.txt
tc04,50,non-rdf2vec-ComplEx-512-autoencoded,Decision_Tree,0.7757602339181286,5.0,embeddings/non-rdf2vec-ComplEx-512-autoencoded.txt
tc04,50,non-rdf2vec-DistMult-512-autoencoded,Decision_Tree,0.694517543859649,5.0,embeddings/non-rdf2vec-DistMult-512-autoencoded.txt
tc04,50,non-rdf2vec-RESCAL-512-autoencoded,Decision_Tree,0.6876608187134503,5.0,embeddings/non-rdf2vec-RESCAL-512-autoencoded.txt
tc04,50,non-rdf2vec-RotatE-512-autoencoded,Decision_Tree,0.4628362573099415,5.0,embeddings/non-rdf2vec-RotatE-512-autoencoded.txt
tc04,50,non-rdf2vec-TransE-L1-512-autoencoded,Decision_Tree,0.6340204678362573,5.0,embeddings/non-rdf2vec-TransE-L1-512-autoencoded.txt
